$GPGGA,103535.50,2236.2218492,N,11359.9289920,E,5,25,1.8,63.3765,M,0.000,M,0.500,0000*76
$GPGGA,103535.60,2236.2220655,N,11359.9287400,E,5,25,1.8,63.3709,M,0.000,M,0.600,0000*7F
$GPGGA,103535.70,2236.2222584,N,11359.9284235,E,4,25,1.8,63.0787,M,0.000,M,0.700,0000*75
$GPGGA,103535.80,2236.2224834,N,11359.9281905,E,4,25,1.8,63.0553,M,0.000,M,0.800,0000*73
$GPGGA,103535.90,2236.2227236,N,11359.9279520,E,4,25,1.8,63.0322,M,0.000,M,0.900,0000*74
$GPGGA,103536.00,2236.2229683,N,11359.9277320,E,4,25,1.8,62.9898,M,0.000,M,1.000,0000*78
$GPGGA,103536.10,2236.2232250,N,11359.9275215,E,4,25,1.8,62.9435,M,0.000,M,0.100,0000*77
$GPGGA,103536.20,2236.2234862,N,11359.9273191,E,4,25,1.8,62.9347,M,0.000,M,0.200,0000*71
$GPGGA,103536.30,2236.2237205,N,11359.9271498,E,4,25,1.8,63.0382,M,0.000,M,0.300,0000*76
$GPGGA,103536.40,2236.2239926,N,11359.9269783,E,4,25,1.8,62.9735,M,0.000,M,0.400,0000*72
$GPGGA,103536.50,2236.2242612,N,11359.9268139,E,4,24,1.8,62.9991,M,0.000,M,0.500,0000*71
$GPGGA,103536.60,2236.2245213,N,11359.9266696,E,4,24,1.8,63.0128,M,0.000,M,0.600,0000*7D
$GPGGA,103536.70,2236.2247967,N,11359.9265287,E,4,24,1.8,63.0162,M,0.000,M,0.700,0000*7E
$GPGGA,103536.80,2236.2250634,N,11359.9264164,E,4,24,1.8,63.0518,M,0.000,M,0.800,0000*77
$GPGGA,103536.90,2236.2253380,N,11359.9262439,E,5,24,1.8,62.8243,M,0.000,M,0.900,0000*74
$GPGGA,103537.00,2236.2256159,N,11359.9261716,E,5,24,1.8,62.9166,M,0.000,M,1.000,0000*7F
$GPGGA,103537.10,2236.2259069,N,11359.9260988,E,4,24,1.8,63.0439,M,0.000,M,0.100,0000*7D
$GPGGA,103537.20,2236.2261940,N,11359.9260303,E,4,21,1.8,62.9810,M,0.000,M,0.200,0000*77
$GPGGA,103537.30,2236.2264914,N,11359.9259573,E,4,23,1.8,63.0340,M,0.000,M,0.300,0000*7C
$GPGGA,103537.40,2236.2267747,N,11359.9258959,E,4,24,1.8,63.0360,M,0.000,M,0.400,0000*77
$GPGGA,103537.50,2236.2270760,N,11359.9258462,E,4,23,1.8,63.0207,M,0.000,M,0.500,0000*76
$GPGGA,103537.60,2236.2273678,N,11359.9258051,E,4,24,1.8,63.0382,M,0.000,M,0.600,0000*72
$GPGGA,103537.70,2236.2276597,N,11359.9257774,E,5,24,1.8,63.1229,M,0.000,M,0.700,0000*7A
$GPGGA,103537.80,2236.2279637,N,11359.9257516,E,5,25,1.8,63.1251,M,0.000,M,0.800,0000*74
$GPGGA,103537.90,2236.2282562,N,11359.9257296,E,5,25,1.8,63.1826,M,0.000,M,0.900,0000*76
$GPGGA,103538.00,2236.2285742,N,11359.9256617,E,4,25,1.8,63.0941,M,0.000,M,1.000,0000*73
$GPGGA,103538.10,2236.2288711,N,11359.9256012,E,4,25,1.8,63.0016,M,0.000,M,0.100,0000*71
$GPGGA,103538.20,2236.2291873,N,11359.9255438,E,4,25,1.8,63.0636,M,0.000,M,0.200,0000*79
$GPGGA,103538.30,2236.2294998,N,11359.9254983,E,4,25,1.8,63.0379,M,0.000,M,0.300,0000*7A
$GPGGA,103538.40,2236.2297996,N,11359.9254382,E,4,25,1.8,63.0357,M,0.000,M,0.400,0000*70
$GPGGA,103538.50,2236.2301090,N,11359.9253875,E,4,25,1.8,63.0676,M,0.000,M,0.500,0000*73
$GPGGA,103538.60,2236.2304224,N,11359.9253373,E,4,25,1.8,63.0758,M,0.000,M,0.600,0000*7B
$GPGGA,103538.70,2236.2307271,N,11359.9252918,E,4,25,1.8,63.0512,M,0.000,M,0.700,0000*72
$GPGGA,103538.80,2236.2310498,N,11359.9252366,E,4,25,1.8,62.9869,M,0.000,M,0.800,0000*7F
$GPGGA,103538.90,2236.2313607,N,11359.9251929,E,4,25,1.8,63.0129,M,0.000,M,0.900,0000*7F
$GPGGA,103539.00,2236.2316689,N,11359.9251469,E,5,25,1.8,62.8920,M,0.000,M,1.000,0000*7C
$GPGGA,103539.10,2236.2319852,N,11359.9250858,E,4,25,1.8,63.0508,M,0.000,M,0.100,0000*7B
$GPGGA,103539.20,2236.2322921,N,11359.9250481,E,4,25,1.8,63.0965,M,0.000,M,0.200,0000*79
$GPGGA,103539.30,2236.2326015,N,11359.9250060,E,4,25,1.8,63.0592,M,0.000,M,0.300,0000*7C
$GPGGA,103539.40,2236.2329145,N,11359.9249629,E,4,25,1.8,63.0379,M,0.000,M,0.400,0000*77
$GPGGA,103539.50,2236.2332288,N,11359.9249195,E,4,25,1.8,63.0141,M,0.000,M,0.500,0000*76
$GPGGA,103539.60,2236.2335409,N,11359.9248842,E,4,25,1.8,63.0201,M,0.000,M,0.600,0000*7B
$GPGGA,103539.70,2236.2338458,N,11359.9248441,E,4,24,1.8,63.0195,M,0.000,M,0.700,0000*72
$GPGGA,103539.80,2236.2341634,N,11359.9248154,E,4,23,1.8,63.0450,M,0.000,M,0.800,0000*7E
$GPGGA,103539.90,2236.2344696,N,11359.9247855,E,4,24,1.8,63.0769,M,0.000,M,0.900,0000*7A
$GPGGA,103540.00,2236.2347790,N,11359.9247487,E,4,24,1.8,63.0533,M,0.000,M,1.000,0000*7F
$GPGGA,103540.10,2236.2350828,N,11359.9247321,E,4,24,1.8,63.0913,M,0.000,M,0.100,0000*71
$GPGGA,103540.20,2236.2353687,N,11359.9247220,E,4,22,1.8,63.0943,M,0.000,M,0.200,0000*7A
$GPGGA,103540.30,2236.2356963,N,11359.9246774,E,4,22,1.8,62.9711,M,0.000,M,0.300,0000*7E
$GPGGA,103540.40,2236.2360001,N,11359.9246653,E,4,24,1.8,62.9498,M,0.000,M,0.400,0000*76
$GPGGA,103540.50,2236.2362930,N,11359.9246685,E,4,24,1.8,62.9922,M,0.000,M,0.500,0000*78
$GPGGA,103540.60,2236.2366010,N,11359.9246730,E,4,24,1.8,62.9820,M,0.000,M,0.600,0000*7B
$GPGGA,103540.70,2236.2368983,N,11359.9246826,E,4,24,1.8,62.9868,M,0.000,M,0.700,0000*72
$GPGGA,103540.80,2236.2371967,N,11359.9247030,E,4,24,1.8,62.9856,M,0.000,M,0.800,0000*73
$GPGGA,103540.90,2236.2374890,N,11359.9247355,E,4,25,1.8,63.0149,M,0.000,M,0.900,0000*71
$GPGGA,103541.00,2236.2377882,N,11359.9247735,E,4,22,1.8,62.9717,M,0.000,M,1.000,0000*71
$GPGGA,103541.10,2236.2383507,N,11359.9244878,E,4,21,1.8,60.1187,M,0.000,M,0.100,0000*78
$GPGGA,103541.20,2236.2386407,N,11359.9245408,E,4,19,1.8,60.0902,M,0.000,M,0.200,0000*79
$GPGGA,103541.30,2236.2389208,N,11359.9246035,E,4,19,1.8,60.1228,M,0.000,M,0.300,0000*74
$GPGGA,103541.40,2236.2392106,N,11359.9246777,E,4,21,1.8,60.1357,M,0.000,M,0.400,0000*70
$GPGGA,103541.50,2236.2395061,N,11359.9247605,E,4,22,1.8,60.0745,M,0.000,M,0.500,0000*77
$GPGGA,103541.60,2236.2397927,N,11359.9248562,E,4,24,1.8,60.0797,M,0.000,M,0.600,0000*7A
$GPGGA,103541.70,2236.2400780,N,11359.9249454,E,4,24,1.8,60.0382,M,0.000,M,0.700,0000*75
$GPGGA,103541.80,2236.2403546,N,11359.9250567,E,4,24,1.8,60.0933,M,0.000,M,0.800,0000*77
$GPGGA,103541.90,2236.2406459,N,11359.9251809,E,4,23,1.8,60.1260,M,0.000,M,0.900,0000*72
$GPGGA,103542.00,2236.2409248,N,11359.9253019,E,4,23,1.8,60.1281,M,0.000,M,1.000,0000*7D
$GPGGA,103542.10,2236.2411985,N,11359.9254307,E,4,22,1.8,60.1610,M,0.000,M,0.100,0000*79
$GPGGA,103542.20,2236.2414746,N,11359.9255894,E,4,19,1.8,60.1630,M,0.000,M,0.200,0000*77
